AccountID,CustomerID,AccountType,Balance
A00965,C04018,Savings,810908
A00966,C03754,Savings,16021
A00967,C01602,Savings,590130
A00968,C02149,Savings,634296
A00969,C04932,Current,665506
A00970,C03875,Current,733968
A00971,C04942,Current,139972
A00972,C00298,Current,376204
A00973,C03373,Savings,134421
A00974,C04409,Current,617468
A00975,C03129,Savings,850436
A00976,C00083,Current,562917
A00977,C01637,Current,15585
A00978,C02568,Savings,820432
A00979,C01840,Savings,243382
A00980,C02664,Savings,979388
A00981,C02836,Savings,292237
A00982,C03314,Savings,780212
A00983,C03542,Savings,906195
A00984,C00132,Current,255246
A00985,C03628,Savings,43832
A00986,C01384,Current,760637
A00987,C00122,Current,630713
A00988,C04652,Current,109866
A00989,C04772,Savings,323869
A00990,C03667,Current,594626
A00991,C00526,Current,535980
A00992,C02733,Savings,245829
A00993,C04902,Savings,347274
A00994,C04072,Savings,626190
A00995,C01063,Savings,368800
A00996,C00935,Savings,549941
A00997,C01625,Savings,875444
A00998,C00063,Current,502429
A00999,C02554,Savings,395209
A01000,C04505,Savings,478175
A01001,C03724,Savings,882484
A01002,C04800,Current,641771
A01003,C01975,Current,739978
A01004,C00265,Current,371537
A01005,C04305,Current,168016
A01006,C02628,Current,640940
A01007,C04860,Savings,852011
A01008,C01712,Current,698418
A01009,C01279,Savings,888798
A01010,C00477,Current,816770
A01011,C01374,Current,431554
A01012,C01283,Current,112329
A01013,C01082,Current,57296
A01014,C04811,Savings,973427
A01015,C02543,Savings,207967
A01016,C03755,Savings,712676
A01017,C04087,Savings,867758
A01018,C02708,Current,867495
A01019,C04587,Savings,100428
A01020,C01732,Savings,130038
A01021,C01386,Current,978226
A01022,C04041,Savings,176021
A01023,C03905,Current,402697
A01024,C03917,Savings,228147
A01025,C01831,Savings,962822
A01026,C04184,Savings,708548
A01027,C04084,Current,398403
A01028,C00632,Current,453503
A01029,C01094,Savings,193483
A01030,C01062,Current,208508
A01031,C01848,Savings,659714
A01032,C03871,Current,928239
A01033,C00432,Current,339556
A01034,C01449,Current,552894
A01035,C04275,Current,913017
A01036,C03580,Current,39227
A01037,C03468,Savings,320830
A01038,C00905,Current,917118
A01039,C04163,Current,269385
A01040,C00489,Savings,262700
A01041,C02532,Savings,329259
A01042,C03333,Current,283269
A01043,C00562,Savings,789159
A01044,C03000,Current,479694
A01045,C04444,Current,59947
A01046,C02189,Savings,863857
A01047,C01458,Current,345299
A01048,C02775,Current,71787
A01049,C02175,Savings,714723
A01050,C02801,Savings,846318
A01051,C00530,Savings,318749
A01052,C02700,Savings,751660
A01053,C02626,Current,66773
A01054,C01382,Current,282024
A01055,C00445,Current,262412
A01056,C01529,Savings,29879
A01057,C04283,Current,807054
A01058,C04691,Savings,289352
A01059,C03277,Current,667275
A01060,C01691,Current,539115
A01061,C02968,Current,180921
A01062,C03505,Current,63263
A01063,C03623,Savings,56084
A01064,C00776,Savings,716063
A01065,C02224,Savings,574277
A01066,C02396,Savings,666913
A01067,C04555,Current,735212
A01068,C02104,Current,431855
A01069,C04064,Savings,73929
A01070,C03135,Current,20527
A01071,C04790,Savings,891757
A01072,C03023,Current,50109
A01073,C01273,Current,861715
A01074,C01025,Current,178273
A01075,C04929,Current,551986
A01076,C03063,Savings,662412
A01077,C00764,Current,502016
A01078,C02362,Savings,167974
A01079,C03804,Current,625991
A01080,C01249,Savings,149782
A01081,C02310,Current,652552
A01082,C02141,Current,350488
A01083,C00741,Current,208132
A01084,C01008,Current,246178
A01085,C02631,Current,350008
A01086,C02071,Savings,880278
A01087,C00047,Savings,730386
A01088,C02029,Current,258714
A01089,C02095,Current,766516
A01090,C03083,Savings,752608
A01091,C02079,Savings,775508
A01092,C03072,Savings,955449
A01093,C04186,Current,917572
A01094,C01261,Current,706194
A01095,C02055,Current,779476
A01096,C02416,Current,897978
A01097,C00684,Current,814912
A01098,C00130,Savings,320156
A01099,C01446,Savings,988930
A01100,C02169,Savings,900700
A01101,C04504,Current,102595
A01102,C04369,Savings,379161
A01103,C03316,Savings,814267
A01104,C01875,Savings,211350
A01105,C02552,Savings,863069
A01106,C00646,Savings,460315
A01107,C00765,Current,392670
A01108,C03405,Savings,814246
A01109,C04687,Current,534741
A01110,C01741,Savings,750049
A01111,C00063,Current,127382
A01112,C02862,Savings,605334
A01113,C00147,Current,425660
A01114,C00922,Current,353479
A01115,C00558,Current,712497
A01116,C03419,Savings,513757
A01117,C01749,Savings,964941
A01118,C03293,Current,172719
A01119,C01071,Savings,712699
A01120,C02883,Current,507546
A01121,C01305,Current,287823
A01122,C01531,Savings,919972
A01123,C00061,Savings,873561
A01124,C04838,Current,259035
A01125,C03400,Savings,159442
A01126,C02245,Savings,806897
A01127,C00377,Current,596865
A01128,C04228,Current,216010
A01129,C00599,Savings,808532
A01130,C04966,Current,855377
A01131,C03988,Current,747097
A01132,C03856,Current,984313
A01133,C04150,Current,827921
A01134,C01650,Current,584008
A01135,C03459,Savings,751757
A01136,C04781,Current,789990
A01137,C01239,Current,517703
A01138,C04911,Current,501164
A01139,C04439,Current,631605
A01140,C01570,Current,526921
A01141,C04537,Savings,355658
A01142,C04327,Current,341739
A01143,C04476,Savings,905680
A01144,C00259,Current,563746
A01145,C01020,Current,2981
A01146,C01509,Current,163812
A01147,C02610,Current,999038
A01148,C03535,Savings,428387
A01149,C00644,Current,288152
A01150,C03245,Current,610596
A01151,C04102,Current,353406
A01152,C03037,Current,730714
A01153,C01281,Current,179409
A01154,C01208,Current,729089
A01155,C00922,Current,659949
A01156,C04111,Current,672802
A01157,C00851,Savings,632746
A01158,C03696,Current,877728
A01159,C02826,Savings,412949
A01160,C00766,Savings,452308
A01161,C03778,Current,338587
A01162,C01655,Savings,700210
A01163,C04373,Savings,641847
A01164,C04848,Savings,875955
A01165,C04701,Current,701773
A01166,C04647,Current,604829
A01167,C01792,Current,97677
A01168,C01878,Savings,88669
A01169,C01726,Current,735259
A01170,C04569,Savings,487054
A01171,C01190,Savings,677159
A01172,C00543,Current,963717
A01173,C02791,Current,168457
A01174,C01626,Savings,139323
A01175,C02389,Current,138605
A01176,C01619,Savings,867715
A01177,C00325,Savings,847721
A01178,C04992,Current,44329
A01179,C03476,Current,6349
A01180,C00900,Savings,711217
A01181,C03318,Current,578511
A01182,C00586,Current,939898
A01183,C03884,Current,198019
A01184,C03524,Current,437790
A01185,C01586,Current,210020
A01186,C03629,Savings,421926
A01187,C04138,Current,343384
A01188,C02445,Current,18947
A01189,C04561,Current,314214
A01190,C03274,Savings,108255
A01191,C00799,Savings,369201
A01192,C04214,Current,405073
A01193,C03496,Savings,251717
A01194,C02967,Current,472930
A01195,C03660,Current,806110
A01196,C00914,Savings,111424
A01197,C03483,Savings,223151
A01198,C01247,Savings,913184
A01199,C02270,Current,982704
A01200,C01900,Current,915590
A01201,C01295,Savings,95185
A01202,C03825,Current,429775
A01203,C00810,Savings,81116
A01204,C04798,Current,754149
A01205,C01545,Current,335519
A01206,C00612,Current,104914
A01207,C00887,Savings,937680
A01208,C01592,Current,622020
A01209,C01893,Savings,169062
A01210,C00724,Savings,886873
A01211,C02094,Current,712005
A01212,C03798,Current,84134
A01213,C00285,Current,776577
A01214,C02312,Savings,910720
A01215,C03649,Savings,969632
A01216,C03652,Savings,852537
A01217,C03938,Savings,889586
A01218,C01617,Savings,940571
A01219,C04792,Savings,483830
A01220,C02770,Current,45756
A01221,C01700,Savings,339973
A01222,C02594,Savings,407788
A01223,C04343,Savings,796313
A01224,C04540,Savings,439727
A01225,C02097,Current,150090
A01226,C04812,Current,24405
A01227,C00581,Current,170336
A01228,C00707,Savings,942984
A01229,C01198,Savings,284018
A01230,C00223,Current,838234
A01231,C00567,Savings,419047
A01232,C02472,Savings,671078
A01233,C01347,Savings,465688
A01234,C03361,Savings,685367
A01235,C01060,Savings,675210
A01236,C03485,Savings,374333
A01237,C04198,Savings,109196
A01238,C02720,Current,128516
A01239,C00417,Current,301748
A01240,C02760,Savings,197422
A01241,C00243,Current,891241
A01242,C01722,Savings,202119
A01243,C01774,Savings,141358
A01244,C00514,Savings,724947
A01245,C01530,Savings,121844
A01246,C01505,Savings,90063
A01247,C00198,Savings,966681
A01248,C01791,Current,295355
A01249,C02513,Savings,211480
A01250,C00130,Current,857391
A01251,C04331,Current,571758
A01252,C03668,Savings,304702
A01253,C01114,Current,541544
A01254,C03553,Savings,192100
A01255,C02991,Savings,559625
A01256,C02837,Savings,200223
A01257,C00567,Current,918960
A01258,C03926,Current,893856
A01259,C03397,Current,804796
A01260,C02488,Savings,10660
A01261,C04495,Current,318228
A01262,C04553,Savings,638866
A01263,C04498,Savings,575206
A01264,C04808,Current,934829
A01265,C00760,Savings,741980
A01266,C03138,Current,45483
A01267,C02145,Savings,426089
A01268,C00770,Current,729887
A01269,C01399,Savings,512265
A01270,C00026,Current,527438
A01271,C04859,Savings,319593
A01272,C02345,Savings,710349
A01273,C00775,Savings,961179
A01274,C00626,Savings,734224
A01275,C03566,Savings,462773
A01276,C01035,Current,486719
A01277,C03051,Savings,279890
A01278,C03987,Savings,33329
A01279,C03571,Current,479394
A01280,C04714,Current,891085
A01281,C03237,Current,583016
A01282,C02859,Current,37107
A01283,C00989,Current,998114
A01284,C00092,Current,315640
A01285,C01621,Current,594992
A01286,C01806,Current,545726
A01287,C04548,Savings,243705
A01288,C04019,Savings,494006
A01289,C00442,Savings,403192
A01290,C04039,Current,973502
A01291,C04278,Current,626097
A01292,C00405,Savings,588060
A01293,C02733,Current,206747
A01294,C03256,Savings,880247
A01295,C01591,Current,816200
A01296,C01912,Savings,937567
A01297,C02071,Current,909280
A01298,C02334,Savings,733297
A01299,C00374,Current,981189
A01300,C03452,Savings,53403
A01301,C02248,Current,29392
A01302,C01240,Savings,800511
A01303,C00127,Savings,109583
A01304,C04168,Current,835265
A01305,C03088,Current,125243
A01306,C01558,Savings,45077
A01307,C03209,Savings,540271
A01308,C02689,Current,958261
A01309,C01157,Savings,398345
A01310,C02308,Savings,273050
A01311,C00252,Savings,392536
A01312,C03265,Savings,285080
A01313,C02279,Savings,830119
A01314,C04552,Savings,718260
A01315,C00054,Current,830855
A01316,C01309,Current,569645
A01317,C04988,Savings,788420
A01318,C00837,Current,95454
A01319,C04304,Savings,486006
A01320,C04914,Current,159440
A01321,C02904,Current,48378
A01322,C02588,Current,467535
A01323,C01200,Current,45880
A01324,C02654,Current,388882
A01325,C04005,Current,416086
A01326,C01758,Savings,58199
A01327,C02790,Savings,548741
A01328,C03534,Current,350186
A01329,C01550,Savings,182936
A01330,C00427,Savings,165632
A01331,C01638,Current,734896
A01332,C02561,Current,525638
A01333,C02085,Savings,198875
A01334,C02869,Current,569079
A01335,C02615,Savings,685178
A01336,C00484,Current,16045
A01337,C04490,Savings,137011
A01338,C00592,Current,619449
A01339,C01684,Savings,624319
A01340,C03190,Savings,740807
A01341,C01494,Savings,284839
A01342,C02406,Savings,400663
A01343,C02934,Savings,554767
A01344,C04313,Savings,971417
A01345,C02745,Current,41583
A01346,C03134,Current,441834
A01347,C02605,Current,357827
A01348,C02830,Current,454059
A01349,C02725,Current,41096
A01350,C03244,Savings,882287
A01351,C03820,Current,897009
A01352,C04586,Current,746999
A01353,C00839,Current,207184
A01354,C01641,Savings,755092
A01355,C03388,Current,680733
A01356,C04668,Savings,788169
A01357,C04398,Current,368567
A01358,C01527,Savings,838370
A01359,C01871,Current,359201
A01360,C00027,Current,477775
A01361,C04077,Current,403692
A01362,C03151,Savings,202277
A01363,C00324,Savings,127784
A01364,C03796,Savings,308299
A01365,C02202,Savings,764306
A01366,C01364,Savings,316258
A01367,C02491,Current,470791
A01368,C00233,Savings,504133
A01369,C02523,Current,242820
A01370,C00205,Savings,443833
A01371,C01121,Savings,158873
A01372,C01202,Savings,268731
A01373,C00723,Current,849435
A01374,C02077,Current,906131
A01375,C04012,Savings,348583
A01376,C01131,Savings,336754
A01377,C03982,Current,714244
A01378,C01806,Savings,460785
A01379,C02523,Current,770930
A01380,C04511,Savings,528482
A01381,C01367,Current,617478
A01382,C01849,Savings,336931
A01383,C00043,Current,60244
A01384,C02990,Savings,481794
A01385,C00146,Current,507977
A01386,C04056,Current,769502
A01387,C04188,Savings,928561
A01388,C00142,Current,22537
A01389,C00794,Savings,181709
A01390,C02009,Current,716588
A01391,C02027,Savings,855056
A01392,C03017,Current,272322
A01393,C03416,Current,869435
A01394,C02899,Current,402859
A01395,C02441,Savings,415693
A01396,C01774,Current,769496
A01397,C02647,Savings,11454
A01398,C04725,Savings,771575
A01399,C01728,Current,309946
A01400,C01998,Savings,773978
A01401,C03321,Savings,712975
A01402,C03322,Savings,40819
A01403,C04266,Savings,934546
A01404,C04221,Savings,27588
A01405,C01021,Current,966154
A01406,C00722,Savings,303607
A01407,C01255,Savings,235334
A01408,C03438,Savings,893184
A01409,C02689,Savings,650928
A01410,C03187,Current,492972
A01411,C02369,Current,222365
A01412,C02123,Current,207610
A01413,C04662,Savings,541790
A01414,C04029,Current,822989
A01415,C04510,Current,182344
A01416,C04903,Current,164853
A01417,C02542,Current,928499
A01418,C02433,Current,565341
A01419,C04531,Current,29435
A01420,C04567,Savings,813901
A01421,C03823,Current,683909
A01422,C04411,Savings,805192
A01423,C00243,Current,731939
A01424,C02346,Current,301167
A01425,C04234,Current,410417
A01426,C02062,Current,972740
A01427,C01111,Savings,967054
A01428,C04791,Savings,113953
A01429,C04756,Current,818769
A01430,C01949,Savings,468649
A01431,C00167,Savings,66168
A01432,C00123,Savings,681260
A01433,C02460,Savings,318566
A01434,C03965,Savings,931384
A01435,C03149,Current,418042
A01436,C04233,Current,623883
A01437,C03763,Savings,927359
A01438,C01380,Current,124761
A01439,C01353,Current,996543
A01440,C01403,Current,88648
A01441,C01899,Savings,391299
A01442,C03523,Savings,73592
A01443,C02021,Current,630977
A01444,C04691,Current,189254
A01445,C02158,Current,366286
A01446,C02095,Savings,330362
A01447,C03445,Savings,364482
A01448,C04698,Current,351091
A01449,C04055,Current,747144
A01450,C00299,Current,496128
A01451,C04743,Savings,867683
A01452,C00328,Savings,989506
A01453,C04953,Current,121288
A01454,C02857,Savings,151390
A01455,C02697,Savings,269834
A01456,C04395,Current,220663
A01457,C02811,Savings,355882
A01458,C01833,Current,282979
A01459,C02831,Savings,195514
A01460,C02891,Savings,141966
A01461,C02416,Savings,55351
A01462,C04155,Current,163651
A01463,C00771,Savings,198399
A01464,C04803,Savings,633677
A01465,C02669,Current,349537
A01466,C04332,Savings,978273
A01467,C01145,Current,689081
A01468,C00190,Savings,969834
A01469,C00881,Savings,615368
A01470,C02438,Savings,209460
A01471,C04924,Savings,359249
A01472,C04084,Current,20729
A01473,C02860,Current,356699
A01474,C03940,Current,907889
A01475,C00360,Savings,301183
A01476,C03524,Current,875116
A01477,C02570,Current,486583
A01478,C04415,Savings,329314
A01479,C00780,Savings,520034
A01480,C03410,Savings,649314
A01481,C04865,Savings,934676
A01482,C00140,Savings,417630
A01483,C03768,Current,755974
A01484,C00671,Savings,507639
A01485,C04362,Current,434318
A01486,C00337,Savings,392055
A01487,C02106,Savings,186152
A01488,C03298,Current,715896
A01489,C01243,Savings,49332
A01490,C00283,Current,765740
A01491,C01075,Savings,886955
A01492,C00581,Current,786439
A01493,C04497,Savings,974786
A01494,C03456,Current,479519
A01495,C03012,Current,673879
A01496,C03865,Current,309353
A01497,C04194,Savings,399155
A01498,C01713,Savings,84596
A01499,C04793,Savings,57949
A01500,C02963,Current,709452
A01501,C01475,Current,883578
A01502,C03720,Savings,962854
A01503,C02931,Current,190647
A01504,C01694,Savings,936413
A01505,C01052,Savings,264475
A01506,C01811,Savings,733279
A01507,C03075,Current,383008
A01508,C02979,Current,667019
A01509,C03934,Current,964463
A01510,C00930,Savings,192241
A01511,C00381,Savings,437957
A01512,C02266,Current,549449
A01513,C02069,Current,387702
A01514,C03512,Current,284054
A01515,C01009,Current,867235
A01516,C04029,Savings,791791
A01517,C00893,Current,100275
A01518,C02374,Current,202750
A01519,C00200,Current,177176
A01520,C00619,Current,441434
A01521,C01457,Savings,167038
A01522,C04706,Current,316574
A01523,C00976,Savings,764601
A01524,C04803,Current,703876
A01525,C04004,Current,515855
A01526,C01502,Savings,874807
A01527,C03050,Savings,936939
A01528,C02262,Current,836385
A01529,C02693,Current,977349
A01530,C04607,Current,713336
A01531,C00113,Current,173255
A01532,C03057,Savings,425290
A01533,C04784,Savings,19892
A01534,C03601,Current,933812
A01535,C02116,Current,276791
A01536,C03239,Current,608904
A01537,C01544,Savings,254753
A01538,C00896,Current,765469
A01539,C03733,Savings,716363
A01540,C03673,Savings,311347
A01541,C02480,Current,486253
A01542,C00793,Current,537138
A01543,C04076,Savings,778229
A01544,C04593,Current,889084
A01545,C02614,Current,503756
A01546,C03166,Savings,717232
A01547,C04078,Savings,371067
A01548,C04895,Savings,515190
A01549,C04851,Savings,538017
A01550,C01785,Savings,509653
A01551,C02024,Savings,11068
A01552,C03280,Current,779039
A01553,C04703,Current,690578
A01554,C01249,Current,543764
A01555,C04937,Current,620544
A01556,C04925,Current,523847
