CustomerID,Age,Gender,City,CreditScore,RiskSegment
C03096,62,F,Chennai,428,High
C03097,74,M,Chennai,590,Medium
C03098,44,F,Chennai,646,Medium
C03099,35,M,Pune,309,High
C03100,47,F,Mumbai,737,Low
C03101,21,F,Pune,302,High
C03102,41,F,Mumbai,698,Medium
C03103,47,F,Mumbai,711,Low
C03104,70,M,Chennai,589,Medium
C03105,38,M,Mumbai,669,Medium
C03106,31,M,Chennai,570,Medium
C03107,56,M,Bangalore,419,High
C03108,35,F,Chennai,679,Medium
C03109,59,M,Chennai,345,High
C03110,54,M,Delhi,652,Medium
C03111,67,M,Mumbai,584,Medium
C03112,29,M,Delhi,783,Low
C03113,40,F,Pune,445,High
C03114,37,M,Bangalore,845,Low
C03115,25,M,Delhi,619,Medium
C03116,68,M,Pune,721,Low
C03117,27,M,Chennai,645,Medium
C03118,56,M,Pune,736,Low
C03119,75,M,Pune,647,Medium
C03120,32,M,Chennai,347,High
C03121,34,M,Mumbai,475,High
C03122,58,F,Mumbai,385,High
C03123,48,M,Mumbai,540,High
C03124,26,M,Bangalore,401,High
C03125,27,F,Delhi,693,Medium
C03126,35,F,Chennai,371,High
C03127,70,F,Chennai,399,High
C03128,47,F,Chennai,520,High
C03129,58,F,Chennai,751,Low
C03130,59,F,Pune,837,Low
C03131,27,F,Pune,490,High
C03132,66,M,Delhi,824,Low
C03133,56,F,Pune,334,High
C03134,75,M,Delhi,698,Medium
C03135,32,M,Mumbai,376,High
C03136,54,M,Bangalore,739,Low
C03137,57,M,Bangalore,840,Low
C03138,32,M,Mumbai,663,Medium
C03139,51,F,Mumbai,594,Medium
C03140,55,F,Bangalore,800,Low
C03141,74,F,Mumbai,466,High
C03142,55,F,Delhi,767,Low
C03143,47,M,Chennai,400,High
C03144,30,M,Mumbai,627,Medium
C03145,20,M,Mumbai,395,High
C03146,53,M,Bangalore,623,Medium
C03147,39,F,Pune,595,Medium
C03148,59,M,Mumbai,478,High
C03149,71,M,Mumbai,810,Low
C03150,72,M,Bangalore,652,Medium
C03151,44,F,Pune,764,Low
C03152,43,M,Chennai,453,High
C03153,63,M,Mumbai,681,Medium
C03154,31,F,Mumbai,764,Low
C03155,35,F,Pune,339,High
C03156,74,F,Delhi,762,Low
C03157,35,F,Bangalore,406,High
C03158,19,F,Pune,425,High
C03159,56,M,Mumbai,557,Medium
C03160,19,F,Delhi,664,Medium
C03161,74,M,Chennai,745,Low
C03162,33,F,Mumbai,406,High
C03163,68,F,Pune,594,Medium
C03164,53,M,Delhi,421,High
C03165,37,F,Pune,477,High
C03166,20,M,Pune,622,Medium
C03167,72,M,Delhi,364,High
C03168,41,F,Mumbai,479,High
C03169,47,M,Pune,569,Medium
C03170,45,F,Bangalore,349,High
C03171,40,M,Bangalore,343,High
C03172,53,F,Mumbai,411,High
C03173,67,M,Pune,486,High
C03174,24,M,Mumbai,570,Medium
C03175,25,M,Pune,810,Low
C03176,18,M,Pune,549,High
C03177,39,F,Delhi,693,Medium
C03178,72,F,Chennai,413,High
C03179,36,F,Bangalore,521,High
C03180,23,M,Mumbai,320,High
C03181,64,M,Delhi,611,Medium
C03182,47,F,Mumbai,548,High
C03183,25,F,Pune,655,Medium
C03184,47,M,Pune,705,Low
C03185,44,F,Delhi,750,Low
C03186,31,M,Bangalore,341,High
C03187,20,M,Mumbai,728,Low
C03188,20,F,Mumbai,461,High
C03189,68,F,Pune,451,High
C03190,51,F,Bangalore,363,High
C03191,36,F,Chennai,416,High
C03192,23,F,Mumbai,505,High
C03193,57,F,Delhi,849,Low
C03194,49,F,Bangalore,822,Low
C03195,54,F,Delhi,801,Low
C03196,39,M,Chennai,440,High
C03197,39,F,Bangalore,510,High
C03198,71,F,Pune,310,High
C03199,34,M,Mumbai,557,Medium
C03200,73,F,Bangalore,311,High
C03201,30,M,Mumbai,737,Low
C03202,30,M,Bangalore,540,High
C03203,41,M,Chennai,602,Medium
C03204,55,F,Mumbai,510,High
C03205,37,F,Bangalore,499,High
C03206,42,F,Pune,646,Medium
C03207,68,M,Bangalore,531,High
C03208,39,M,Bangalore,353,High
C03209,71,F,Pune,318,High
C03210,39,F,Mumbai,575,Medium
C03211,20,F,Chennai,383,High
C03212,69,F,Pune,657,Medium
C03213,71,F,Delhi,460,High
C03214,19,M,Bangalore,682,Medium
C03215,37,M,Mumbai,435,High
C03216,41,M,Pune,527,High
C03217,48,F,Bangalore,315,High
C03218,53,M,Pune,395,High
C03219,31,F,Mumbai,677,Medium
C03220,66,M,Pune,440,High
C03221,75,M,Bangalore,471,High
C03222,65,M,Chennai,499,High
C03223,28,F,Pune,768,Low
C03224,47,M,Bangalore,695,Medium
C03225,59,F,Bangalore,361,High
C03226,65,M,Mumbai,363,High
C03227,19,F,Pune,779,Low
C03228,21,M,Pune,741,Low
C03229,66,F,Chennai,633,Medium
C03230,35,F,Chennai,526,High
C03231,30,M,Mumbai,687,Medium
C03232,32,F,Mumbai,645,Medium
C03233,40,M,Pune,411,High
C03234,43,M,Bangalore,401,High
C03235,53,M,Bangalore,351,High
C03236,62,M,Pune,330,High
C03237,18,M,Chennai,633,Medium
C03238,19,F,Pune,667,Medium
C03239,67,M,Bangalore,547,High
C03240,41,M,Bangalore,793,Low
C03241,39,F,Pune,591,Medium
C03242,31,F,Pune,645,Medium
C03243,74,F,Bangalore,640,Medium
C03244,70,M,Mumbai,487,High
C03245,51,F,Bangalore,579,Medium
C03246,66,F,Pune,390,High
C03247,50,M,Mumbai,405,High
C03248,40,M,Pune,762,Low
C03249,19,M,Mumbai,353,High
C03250,69,F,Bangalore,331,High
C03251,59,F,Delhi,432,High
C03252,24,F,Chennai,621,Medium
C03253,52,F,Bangalore,574,Medium
C03254,23,F,Bangalore,458,High
C03255,22,M,Mumbai,687,Medium
C03256,47,F,Delhi,712,Low
C03257,43,M,Mumbai,553,Medium
C03258,43,F,Pune,725,Low
C03259,59,F,Pune,753,Low
C03260,74,M,Mumbai,543,High
C03261,57,M,Mumbai,816,Low
C03262,62,M,Mumbai,404,High
C03263,32,F,Pune,309,High
C03264,35,M,Pune,844,Low
C03265,52,M,Chennai,785,Low
C03266,32,F,Chennai,819,Low
C03267,19,M,Bangalore,562,Medium
C03268,21,M,Chennai,833,Low
C03269,59,F,Chennai,602,Medium
C03270,28,M,Bangalore,829,Low
C03271,29,M,Mumbai,837,Low
C03272,69,F,Bangalore,615,Medium
C03273,43,F,Delhi,527,High
C03274,31,F,Chennai,572,Medium
C03275,53,M,Delhi,774,Low
C03276,66,M,Delhi,436,High
C03277,52,M,Bangalore,835,Low
C03278,62,M,Mumbai,707,Low
C03279,32,F,Bangalore,828,Low
C03280,61,F,Mumbai,826,Low
C03281,40,F,Mumbai,753,Low
C03282,34,F,Bangalore,303,High
C03283,65,F,Delhi,590,Medium
C03284,23,F,Mumbai,490,High
C03285,74,F,Chennai,648,Medium
C03286,26,M,Bangalore,766,Low
C03287,34,F,Mumbai,730,Low
C03288,71,M,Chennai,597,Medium
C03289,40,F,Mumbai,305,High
C03290,49,M,Chennai,448,High
C03291,35,M,Mumbai,386,High
C03292,41,M,Delhi,406,High
C03293,62,F,Chennai,745,Low
C03294,61,M,Bangalore,322,High
C03295,55,M,Delhi,324,High
C03296,53,F,Mumbai,330,High
C03297,65,F,Pune,689,Medium
C03298,70,M,Pune,614,Medium
C03299,27,F,Mumbai,314,High
C03300,32,F,Pune,465,High
C03301,71,F,Chennai,534,High
C03302,18,F,Pune,704,Low
C03303,46,M,Bangalore,460,High
C03304,40,M,Chennai,625,Medium
C03305,18,M,Mumbai,417,High
C03306,44,F,Bangalore,425,High
C03307,57,F,Pune,696,Medium
C03308,47,M,Chennai,649,Medium
C03309,75,F,Bangalore,771,Low
C03310,75,M,Chennai,493,High
C03311,62,F,Pune,343,High
C03312,19,F,Bangalore,405,High
C03313,66,F,Pune,701,Low
C03314,21,M,Pune,626,Medium
C03315,73,M,Chennai,578,Medium
C03316,52,F,Delhi,843,Low
C03317,21,F,Chennai,809,Low
C03318,67,M,Delhi,811,Low
C03319,74,F,Chennai,307,High
C03320,28,F,Chennai,551,Medium
C03321,25,F,Delhi,694,Medium
C03322,21,F,Delhi,593,Medium
C03323,66,M,Pune,339,High
C03324,41,M,Chennai,724,Low
C03325,37,M,Mumbai,817,Low
C03326,33,M,Mumbai,727,Low
C03327,46,F,Delhi,512,High
C03328,65,M,Delhi,792,Low
C03329,30,M,Bangalore,418,High
C03330,18,M,Bangalore,747,Low
C03331,34,M,Chennai,345,High
C03332,54,F,Delhi,543,High
C03333,45,F,Bangalore,827,Low
C03334,20,F,Delhi,637,Medium
C03335,47,M,Bangalore,672,Medium
C03336,31,M,Delhi,303,High
C03337,61,F,Mumbai,596,Medium
C03338,30,M,Mumbai,520,High
C03339,69,M,Delhi,582,Medium
C03340,73,M,Chennai,661,Medium
C03341,51,M,Bangalore,489,High
C03342,71,F,Chennai,541,High
C03343,74,M,Delhi,587,Medium
C03344,72,M,Chennai,345,High
C03345,35,M,Bangalore,692,Medium
C03346,43,F,Bangalore,577,Medium
C03347,72,M,Chennai,520,High
C03348,34,F,Bangalore,743,Low
C03349,64,F,Mumbai,642,Medium
C03350,60,M,Bangalore,710,Low
C03351,19,M,Bangalore,532,High
C03352,36,F,Mumbai,454,High
C03353,35,M,Chennai,560,Medium
C03354,43,F,Pune,589,Medium
C03355,25,M,Bangalore,715,Low
C03356,55,M,Chennai,551,Medium
C03357,60,M,Bangalore,406,High
C03358,59,M,Pune,439,High
C03359,46,M,Mumbai,629,Medium
C03360,28,M,Delhi,482,High
C03361,41,F,Mumbai,360,High
C03362,39,F,Chennai,745,Low
C03363,27,M,Bangalore,801,Low
C03364,29,M,Chennai,606,Medium
C03365,74,F,Delhi,414,High
C03366,22,F,Bangalore,461,High
C03367,72,M,Mumbai,725,Low
C03368,42,M,Chennai,545,High
C03369,30,F,Chennai,389,High
C03370,44,M,Mumbai,587,Medium
C03371,26,F,Mumbai,631,Medium
C03372,35,F,Mumbai,359,High
C03373,34,M,Pune,592,Medium
C03374,23,F,Bangalore,410,High
C03375,46,F,Delhi,625,Medium
C03376,49,F,Delhi,464,High
C03377,21,F,Chennai,766,Low
C03378,56,M,Delhi,700,Low
C03379,68,F,Delhi,784,Low
C03380,37,M,Delhi,384,High
C03381,28,M,Delhi,331,High
C03382,29,M,Delhi,571,Medium
C03383,64,M,Pune,694,Medium
C03384,35,M,Chennai,565,Medium
C03385,18,M,Pune,648,Medium
C03386,47,M,Mumbai,446,High
C03387,20,F,Mumbai,449,High
C03388,42,F,Chennai,712,Low
C03389,56,F,Chennai,387,High
C03390,62,F,Pune,649,Medium
C03391,18,M,Mumbai,695,Medium
C03392,72,M,Chennai,400,High
C03393,61,F,Chennai,768,Low
C03394,43,M,Chennai,628,Medium
C03395,24,M,Chennai,748,Low
C03396,37,F,Mumbai,458,High
C03397,19,F,Pune,820,Low
C03398,69,M,Chennai,654,Medium
C03399,43,F,Pune,765,Low
C03400,69,F,Mumbai,428,High
C03401,19,M,Delhi,359,High
C03402,67,F,Chennai,604,Medium
C03403,21,M,Chennai,332,High
C03404,34,F,Delhi,720,Low
C03405,37,F,Pune,782,Low
C03406,70,F,Delhi,685,Medium
C03407,64,M,Bangalore,628,Medium
C03408,47,F,Chennai,354,High
C03409,41,F,Delhi,671,Medium
C03410,33,F,Mumbai,384,High
C03411,67,M,Mumbai,663,Medium
C03412,64,M,Mumbai,397,High
C03413,68,F,Mumbai,760,Low
C03414,41,F,Delhi,824,Low
C03415,63,M,Pune,374,High
C03416,66,M,Pune,747,Low
C03417,25,F,Pune,406,High
C03418,26,F,Bangalore,834,Low
C03419,68,M,Pune,801,Low
C03420,32,M,Pune,489,High
C03421,18,M,Chennai,724,Low
C03422,68,F,Mumbai,582,Medium
C03423,36,F,Bangalore,537,High
C03424,49,M,Mumbai,622,Medium
C03425,23,F,Pune,509,High
C03426,18,M,Pune,339,High
C03427,46,F,Pune,377,High
C03428,62,F,Pune,614,Medium
C03429,54,F,Chennai,669,Medium
C03430,38,M,Mumbai,420,High
C03431,20,M,Chennai,325,High
C03432,74,F,Mumbai,460,High
C03433,46,F,Delhi,427,High
C03434,54,M,Delhi,427,High
C03435,19,M,Delhi,358,High
C03436,57,M,Pune,750,Low
C03437,42,M,Chennai,372,High
C03438,37,F,Delhi,836,Low
C03439,58,M,Pune,506,High
C03440,41,M,Chennai,411,High
C03441,52,M,Bangalore,745,Low
C03442,18,F,Bangalore,361,High
C03443,35,M,Pune,405,High
C03444,46,F,Pune,744,Low
C03445,48,F,Mumbai,382,High
C03446,22,F,Pune,311,High
C03447,69,F,Chennai,831,Low
C03448,40,F,Bangalore,518,High
C03449,60,F,Mumbai,330,High
C03450,34,M,Pune,627,Medium
C03451,42,F,Pune,318,High
C03452,40,F,Chennai,371,High
C03453,23,F,Pune,456,High
C03454,52,M,Chennai,630,Medium
C03455,63,M,Mumbai,523,High
C03456,45,F,Delhi,496,High
C03457,29,M,Bangalore,650,Medium
C03458,21,F,Pune,482,High
C03459,41,F,Bangalore,467,High
C03460,33,F,Delhi,465,High
C03461,70,M,Delhi,769,Low
C03462,33,M,Pune,437,High
C03463,21,F,Bangalore,464,High
C03464,75,F,Chennai,609,Medium
C03465,70,F,Mumbai,640,Medium
C03466,31,M,Bangalore,826,Low
C03467,37,F,Bangalore,739,Low
C03468,61,F,Pune,385,High
C03469,20,M,Bangalore,611,Medium
C03470,50,F,Pune,805,Low
C03471,22,F,Mumbai,443,High
C03472,36,F,Chennai,726,Low
C03473,57,F,Delhi,832,Low
C03474,43,M,Chennai,740,Low
C03475,56,M,Mumbai,548,High
C03476,60,F,Pune,786,Low
C03477,34,M,Chennai,610,Medium
C03478,45,F,Delhi,418,High
C03479,41,M,Chennai,654,Medium
C03480,45,M,Mumbai,458,High
C03481,31,F,Chennai,483,High
C03482,60,M,Mumbai,741,Low
C03483,61,M,Delhi,817,Low
C03484,47,M,Bangalore,663,Medium
C03485,21,M,Pune,320,High
C03486,22,M,Delhi,411,High
C03487,75,F,Bangalore,301,High
C03488,22,F,Pune,806,Low
C03489,32,F,Mumbai,301,High
C03490,68,M,Mumbai,634,Medium
C03491,39,M,Bangalore,729,Low
C03492,38,M,Delhi,594,Medium
C03493,60,M,Delhi,380,High
C03494,65,M,Mumbai,486,High
C03495,51,F,Bangalore,553,Medium
C03496,57,F,Delhi,492,High
C03497,41,F,Delhi,819,Low
C03498,45,M,Bangalore,563,Medium
C03499,29,M,Delhi,799,Low
C03500,48,F,Bangalore,717,Low
C03501,61,M,Chennai,749,Low
C03502,26,F,Pune,482,High
C03503,28,M,Pune,724,Low
C03504,22,F,Chennai,802,Low
C03505,45,F,Pune,357,High
C03506,34,M,Delhi,685,Medium
C03507,68,M,Mumbai,538,High
C03508,35,F,Pune,355,High
C03509,71,M,Delhi,397,High
C03510,36,F,Bangalore,438,High
C03511,64,F,Chennai,503,High
C03512,46,F,Delhi,429,High
C03513,41,F,Delhi,724,Low
C03514,40,M,Chennai,489,High
C03515,25,M,Pune,716,Low
C03516,38,F,Delhi,781,Low
C03517,38,M,Delhi,714,Low
C03518,58,M,Delhi,310,High
C03519,28,M,Delhi,834,Low
C03520,44,M,Delhi,375,High
C03521,18,M,Chennai,322,High
C03522,43,M,Mumbai,830,Low
C03523,52,M,Pune,643,Medium
C03524,24,F,Pune,553,Medium
C03525,72,M,Mumbai,384,High
C03526,45,M,Bangalore,382,High
C03527,67,M,Chennai,479,High
C03528,56,M,Pune,412,High
C03529,56,M,Delhi,429,High
C03530,24,F,Bangalore,821,Low
C03531,73,F,Delhi,415,High
C03532,43,M,Mumbai,665,Medium
C03533,63,M,Bangalore,782,Low
C03534,41,M,Pune,485,High
C03535,56,M,Pune,718,Low
C03536,62,M,Mumbai,599,Medium
C03537,68,M,Mumbai,789,Low
C03538,60,F,Chennai,484,High
C03539,20,M,Pune,399,High
C03540,57,M,Mumbai,510,High
C03541,32,F,Mumbai,442,High
C03542,28,F,Delhi,424,High
C03543,38,M,Bangalore,804,Low
C03544,23,M,Mumbai,429,High
C03545,27,M,Bangalore,608,Medium
C03546,71,F,Bangalore,370,High
C03547,65,F,Delhi,495,High
C03548,69,M,Mumbai,399,High
C03549,44,F,Mumbai,306,High
C03550,18,M,Pune,465,High
C03551,58,M,Mumbai,498,High
C03552,33,M,Pune,494,High
C03553,64,F,Pune,411,High
C03554,62,F,Chennai,797,Low
C03555,48,M,Mumbai,335,High
C03556,28,M,Pune,681,Medium
C03557,45,M,Pune,791,Low
C03558,52,M,Pune,832,Low
C03559,64,F,Delhi,794,Low
C03560,47,F,Chennai,366,High
C03561,61,M,Bangalore,835,Low
C03562,26,M,Pune,504,High
C03563,34,F,Bangalore,318,High
C03564,52,F,Bangalore,378,High
C03565,48,F,Mumbai,834,Low
C03566,30,F,Mumbai,386,High
C03567,21,M,Chennai,784,Low
C03568,32,M,Mumbai,520,High
C03569,24,F,Delhi,374,High
C03570,22,M,Bangalore,543,High
C03571,73,F,Mumbai,530,High
C03572,46,M,Delhi,333,High
C03573,55,M,Pune,305,High
C03574,58,F,Delhi,755,Low
C03575,41,F,Pune,309,High
C03576,73,F,Mumbai,612,Medium
C03577,45,F,Mumbai,758,Low
C03578,20,F,Chennai,526,High
C03579,61,M,Chennai,573,Medium
C03580,47,F,Mumbai,322,High
C03581,28,M,Mumbai,358,High
C03582,67,F,Pune,562,Medium
C03583,29,M,Delhi,821,Low
C03584,51,F,Mumbai,335,High
C03585,58,M,Delhi,797,Low
C03586,68,F,Chennai,788,Low
C03587,32,M,Bangalore,719,Low
C03588,33,F,Bangalore,736,Low
C03589,64,M,Bangalore,488,High
C03590,50,F,Chennai,785,Low
C03591,38,M,Mumbai,460,High
C03592,53,F,Mumbai,448,High
C03593,75,F,Bangalore,713,Low
C03594,61,F,Mumbai,423,High
C03595,54,M,Bangalore,452,High
C03596,25,F,Pune,405,High
C03597,49,F,Pune,630,Medium
C03598,41,F,Mumbai,545,High
C03599,55,M,Chennai,556,Medium
C03600,19,F,Mumbai,373,High
C03601,21,M,Mumbai,746,Low
C03602,59,M,Bangalore,807,Low
C03603,68,M,Mumbai,806,Low
C03604,72,M,Bangalore,315,High
C03605,45,F,Mumbai,337,High
C03606,74,M,Mumbai,688,Medium
C03607,65,F,Mumbai,353,High
C03608,26,M,Delhi,648,Medium
C03609,34,F,Delhi,578,Medium
C03610,45,M,Bangalore,446,High
C03611,62,F,Chennai,379,High
C03612,20,M,Delhi,807,Low
C03613,32,M,Delhi,562,Medium
C03614,36,M,Mumbai,837,Low
C03615,18,F,Bangalore,662,Medium
C03616,33,F,Delhi,620,Medium
C03617,50,F,Pune,469,High
C03618,73,M,Pune,641,Medium
C03619,45,F,Delhi,335,High
C03620,52,M,Chennai,708,Low
C03621,48,F,Mumbai,590,Medium
C03622,30,M,Chennai,363,High
C03623,21,M,Pune,697,Medium
C03624,67,F,Chennai,520,High
C03625,22,F,Mumbai,489,High
C03626,65,M,Mumbai,789,Low
C03627,39,M,Delhi,325,High
C03628,54,F,Pune,605,Medium
C03629,32,F,Bangalore,733,Low
C03630,21,M,Mumbai,497,High
C03631,63,M,Bangalore,849,Low
C03632,53,M,Chennai,605,Medium
C03633,42,F,Pune,317,High
C03634,39,F,Delhi,728,Low
C03635,64,M,Chennai,549,High
C03636,19,M,Delhi,672,Medium
C03637,59,F,Pune,635,Medium
C03638,57,F,Pune,583,Medium
C03639,41,M,Pune,841,Low
C03640,65,M,Delhi,827,Low
C03641,75,F,Chennai,387,High
C03642,57,M,Delhi,626,Medium
C03643,43,M,Bangalore,462,High
C03644,41,F,Bangalore,781,Low
C03645,53,F,Bangalore,710,Low
C03646,68,F,Delhi,456,High
C03647,47,M,Bangalore,596,Medium
C03648,53,F,Bangalore,552,Medium
C03649,20,F,Mumbai,413,High
C03650,63,M,Bangalore,641,Medium
C03651,37,M,Chennai,394,High
C03652,27,M,Pune,583,Medium
C03653,71,F,Chennai,498,High
C03654,23,M,Pune,305,High
C03655,41,F,Delhi,504,High
C03656,33,M,Delhi,609,Medium
C03657,49,M,Pune,395,High
C03658,37,M,Bangalore,349,High
C03659,28,M,Delhi,736,Low
C03660,46,F,Pune,661,Medium
C03661,24,F,Bangalore,825,Low
C03662,70,F,Chennai,530,High
C03663,64,F,Delhi,635,Medium
C03664,74,F,Pune,410,High
C03665,22,M,Delhi,725,Low
C03666,31,F,Mumbai,468,High
C03667,33,F,Bangalore,699,Medium
C03668,33,F,Pune,423,High
C03669,46,F,Mumbai,547,High
C03670,35,M,Delhi,833,Low
C03671,73,F,Delhi,640,Medium
C03672,19,M,Pune,355,High
C03673,48,M,Delhi,578,Medium
C03674,20,M,Bangalore,539,High
C03675,73,M,Chennai,845,Low
C03676,28,M,Mumbai,470,High
C03677,36,F,Bangalore,593,Medium
C03678,25,M,Mumbai,724,Low
C03679,53,M,Chennai,502,High
C03680,32,F,Bangalore,477,High
C03681,43,F,Delhi,685,Medium
C03682,72,M,Mumbai,414,High
C03683,58,F,Bangalore,659,Medium
C03684,50,M,Mumbai,736,Low
C03685,36,F,Pune,442,High
C03686,39,F,Pune,572,Medium
C03687,58,M,Mumbai,835,Low
C03688,36,M,Chennai,382,High
C03689,65,F,Bangalore,691,Medium
C03690,26,F,Pune,490,High
C03691,38,F,Mumbai,669,Medium
C03692,44,M,Chennai,465,High
C03693,38,F,Pune,572,Medium
C03694,27,F,Delhi,362,High
C03695,43,M,Delhi,336,High
C03696,21,M,Chennai,841,Low
C03697,45,M,Pune,588,Medium
C03698,22,F,Mumbai,351,High
C03699,33,F,Chennai,380,High
C03700,25,M,Chennai,837,Low
C03701,55,F,Mumbai,317,High
C03702,27,F,Delhi,300,High
C03703,69,M,Pune,812,Low
C03704,55,M,Chennai,825,Low
C03705,22,F,Bangalore,724,Low
C03706,47,F,Mumbai,810,Low
C03707,48,M,Mumbai,531,High
C03708,73,F,Chennai,401,High
C03709,75,M,Pune,393,High
C03710,64,M,Delhi,471,High
C03711,56,M,Delhi,585,Medium
C03712,70,F,Mumbai,594,Medium
C03713,47,F,Chennai,400,High
C03714,29,F,Bangalore,495,High
C03715,49,F,Chennai,337,High
C03716,36,M,Pune,523,High
C03717,19,M,Delhi,789,Low
C03718,64,F,Pune,371,High
C03719,62,F,Delhi,482,High
C03720,53,M,Bangalore,841,Low
C03721,55,M,Chennai,449,High
C03722,74,F,Chennai,669,Medium
C03723,33,M,Delhi,756,Low
C03724,63,M,Mumbai,344,High
C03725,32,F,Bangalore,461,High
C03726,36,M,Bangalore,506,High
C03727,60,M,Delhi,843,Low
C03728,51,F,Chennai,603,Medium
C03729,41,F,Pune,623,Medium
C03730,56,M,Chennai,489,High
C03731,35,M,Delhi,489,High
C03732,68,M,Bangalore,593,Medium
C03733,69,F,Bangalore,500,High
C03734,27,M,Chennai,352,High
C03735,18,M,Chennai,397,High
C03736,67,F,Delhi,647,Medium
C03737,41,F,Mumbai,741,Low
C03738,59,F,Pune,362,High
C03739,63,M,Mumbai,726,Low
C03740,38,M,Mumbai,540,High
C03741,45,M,Pune,733,Low
C03742,40,F,Chennai,682,Medium
C03743,61,M,Bangalore,619,Medium
C03744,28,F,Bangalore,566,Medium
C03745,55,F,Delhi,847,Low
C03746,64,M,Pune,573,Medium
C03747,42,F,Bangalore,559,Medium
C03748,52,F,Delhi,540,High
C03749,22,F,Delhi,649,Medium
C03750,28,F,Delhi,450,High
C03751,19,F,Chennai,740,Low
C03752,74,M,Delhi,783,Low
C03753,42,M,Bangalore,565,Medium
C03754,61,M,Chennai,508,High
C03755,62,M,Bangalore,690,Medium
C03756,41,F,Pune,680,Medium
C03757,35,F,Chennai,656,Medium
C03758,31,M,Chennai,484,High
C03759,56,M,Mumbai,740,Low
C03760,26,M,Bangalore,759,Low
C03761,24,M,Chennai,345,High
C03762,34,F,Mumbai,577,Medium
C03763,30,M,Pune,700,Low
C03764,33,F,Delhi,352,High
C03765,53,F,Bangalore,703,Low
C03766,74,F,Bangalore,460,High
C03767,74,M,Delhi,708,Low
C03768,38,M,Mumbai,325,High
C03769,32,M,Delhi,804,Low
C03770,68,F,Delhi,544,High
C03771,45,F,Chennai,838,Low
C03772,19,F,Mumbai,563,Medium
C03773,23,F,Chennai,545,High
C03774,66,M,Delhi,802,Low
C03775,68,M,Bangalore,735,Low
C03776,72,F,Chennai,838,Low
C03777,71,F,Chennai,550,Medium
C03778,53,F,Chennai,508,High
C03779,69,M,Delhi,814,Low
C03780,75,F,Pune,349,High
C03781,31,F,Bangalore,845,Low
C03782,53,F,Delhi,540,High
C03783,68,F,Pune,598,Medium
C03784,38,M,Mumbai,537,High
C03785,65,M,Delhi,418,High
C03786,32,F,Bangalore,700,Low
C03787,46,F,Mumbai,433,High
C03788,26,F,Pune,377,High
C03789,68,F,Pune,490,High
C03790,74,F,Mumbai,556,Medium
C03791,38,M,Chennai,688,Medium
C03792,53,M,Pune,837,Low
C03793,39,M,Chennai,660,Medium
C03794,27,F,Delhi,354,High
C03795,72,M,Pune,526,High
C03796,33,F,Delhi,364,High
C03797,18,M,Bangalore,461,High
C03798,65,F,Bangalore,604,Medium
C03799,57,M,Bangalore,426,High
C03800,18,M,Delhi,621,Medium
C03801,32,M,Delhi,811,Low
C03802,73,F,Delhi,653,Medium
C03803,45,M,Mumbai,705,Low
C03804,73,M,Pune,543,High
C03805,18,F,Bangalore,770,Low
C03806,63,M,Mumbai,701,Low
C03807,58,F,Mumbai,602,Medium
C03808,26,M,Pune,322,High
C03809,61,F,Bangalore,694,Medium
C03810,63,F,Bangalore,584,Medium
C03811,65,F,Delhi,563,Medium
C03812,38,F,Delhi,659,Medium
C03813,68,M,Mumbai,771,Low
C03814,21,M,Mumbai,326,High
C03815,27,F,Pune,718,Low
C03816,67,F,Mumbai,409,High
C03817,38,F,Bangalore,334,High
C03818,61,F,Chennai,611,Medium
C03819,58,F,Bangalore,473,High
C03820,55,M,Delhi,370,High
C03821,54,M,Pune,840,Low
C03822,34,F,Bangalore,410,High
C03823,63,F,Bangalore,628,Medium
C03824,52,F,Chennai,360,High
C03825,41,F,Pune,650,Medium
C03826,62,F,Bangalore,625,Medium
C03827,51,M,Mumbai,682,Medium
C03828,55,M,Bangalore,438,High
C03829,45,M,Pune,491,High
C03830,29,M,Pune,615,Medium
C03831,32,F,Bangalore,317,High
C03832,53,M,Pune,569,Medium
C03833,22,M,Chennai,769,Low
C03834,26,F,Bangalore,481,High
C03835,75,F,Pune,529,High
C03836,20,F,Pune,464,High
C03837,32,M,Pune,678,Medium
C03838,68,M,Delhi,719,Low
C03839,34,M,Mumbai,767,Low
C03840,50,F,Chennai,797,Low
C03841,46,M,Delhi,813,Low
C03842,73,F,Pune,414,High
C03843,28,F,Bangalore,315,High
C03844,21,M,Pune,405,High
C03845,75,F,Pune,582,Medium
C03846,72,F,Pune,357,High
C03847,49,M,Chennai,351,High
C03848,57,M,Delhi,557,Medium
C03849,43,M,Delhi,378,High
C03850,22,M,Chennai,583,Medium
C03851,32,F,Pune,517,High
C03852,45,M,Pune,705,Low
C03853,64,M,Pune,785,Low
C03854,39,M,Bangalore,536,High
C03855,26,F,Delhi,817,Low
C03856,57,F,Mumbai,338,High
C03857,35,M,Delhi,841,Low
C03858,29,M,Mumbai,708,Low
C03859,39,F,Pune,499,High
C03860,71,F,Delhi,670,Medium
C03861,22,F,Pune,349,High
C03862,40,M,Bangalore,693,Medium
C03863,74,M,Mumbai,609,Medium
C03864,47,F,Chennai,410,High
C03865,62,F,Bangalore,567,Medium
C03866,73,M,Mumbai,670,Medium
C03867,43,F,Delhi,596,Medium
C03868,25,F,Bangalore,604,Medium
C03869,54,F,Bangalore,404,High
C03870,46,F,Delhi,445,High
