TransactionID,AccountID,Amount,Type,Channel,Date
T000541,A08176,29552,POS,Mobile,2025-05-16
T000542,A06218,6604,ATM,Web,2025-01-21
T000543,A01898,133926,ATM,Mobile,2025-07-04
T000544,A00332,88152,POS,Branch,2025-03-11
T000545,A02526,161649,POS,ATM,2026-03-28
T000546,A05918,27958,Transfer,Mobile,2026-04-23
T000547,A01310,176497,Transfer,Web,2025-03-03
T000548,A07526,17540,Online,Web,2025-09-03
T000549,A07771,146842,POS,ATM,2026-04-10
T000550,A03492,24576,ATM,Branch,2025-02-27
T000551,A05312,48417,POS,Mobile,2025-04-11
T000552,A03985,188863,POS,Branch,2025-02-08
T000553,A05665,96922,POS,Web,2026-04-20
T000554,A04130,181599,POS,ATM,2026-04-19
T000555,A03511,140969,POS,Branch,2025-09-05
T000556,A03575,55137,Transfer,Web,2026-03-18
T000557,A07921,195681,POS,Mobile,2025-06-01
T000558,A01223,66300,ATM,Branch,2025-04-28
T000559,A05266,113680,Transfer,Mobile,2025-08-27
T000560,A02418,147997,POS,Mobile,2025-08-14
T000561,A05906,169546,ATM,Branch,2025-06-05
T000562,A08994,12694,Online,ATM,2025-03-04
T000563,A06352,63357,POS,ATM,2025-06-28
T000564,A05997,168998,Transfer,Branch,2025-07-04
T000565,A09663,186625,ATM,Mobile,2025-10-19
T000566,A05078,170782,POS,ATM,2025-10-04
T000567,A04917,118691,Transfer,Mobile,2025-01-03
T000568,A09776,144226,Online,Web,2025-03-11
T000569,A05674,108625,ATM,Web,2025-12-06
T000570,A04702,184951,Online,Web,2025-09-21
T000571,A03126,115982,POS,Web,2025-12-21
T000572,A07546,82489,Transfer,Branch,2025-09-23
T000573,A09920,9353,Online,Mobile,2025-10-10
T000574,A03581,177256,Online,Branch,2025-08-22
T000575,A09649,14918,POS,Web,2025-12-30
T000576,A02651,90089,Online,Web,2025-07-26
T000577,A05444,152597,POS,Mobile,2025-11-22
T000578,A06107,169755,Online,ATM,2025-12-01
T000579,A01081,63353,POS,Mobile,2025-07-31
T000580,A03534,130731,ATM,Branch,2025-09-03
T000581,A05284,12441,POS,Mobile,2025-05-06
T000582,A04155,25805,ATM,ATM,2026-03-20
T000583,A04676,108085,Online,Branch,2025-04-06
T000584,A03327,61907,Online,ATM,2025-03-18
T000585,A05966,164953,Transfer,ATM,2026-02-22
T000586,A01773,196738,Online,Web,2025-03-07
T000587,A09790,64724,POS,ATM,2025-04-16
T000588,A01146,37971,POS,Mobile,2025-01-28
T000589,A01962,11854,Online,ATM,2026-01-09
T000590,A00293,198014,Online,ATM,2025-12-05
T000591,A03578,175221,ATM,Branch,2025-07-12
T000592,A00784,136308,ATM,Branch,2025-04-26
T000593,A08940,99225,Online,Mobile,2025-10-08
T000594,A01067,72708,Transfer,Web,2025-01-07
T000595,A06595,60975,ATM,ATM,2026-02-08
T000596,A09106,82343,Transfer,Branch,2026-01-31
T000597,A01939,85374,Transfer,Mobile,2025-12-11
T000598,A07022,93363,ATM,Mobile,2025-10-30
T000599,A05609,136437,Online,Branch,2025-07-16
T000600,A05079,168465,Online,Mobile,2025-02-09
T000601,A01979,99441,POS,Web,2025-11-16
T000602,A06014,95181,POS,ATM,2025-04-27
T000603,A09027,167006,Online,Mobile,2025-10-16
T000604,A08121,149834,Online,Mobile,2025-02-20
T000605,A02503,65426,ATM,Branch,2025-01-06
T000606,A01552,177774,ATM,ATM,2026-03-06
T000607,A05085,196443,ATM,Web,2025-11-21
T000608,A05728,13849,Transfer,Mobile,2025-02-20
T000609,A00402,56893,POS,ATM,2025-02-15
T000610,A03613,103690,Transfer,Branch,2025-06-22
T000611,A08270,80045,ATM,Mobile,2025-10-26
T000612,A05387,115599,ATM,ATM,2026-01-28
T000613,A04436,9229,Transfer,Branch,2025-11-13
T000614,A05229,82774,Transfer,Web,2025-02-28
T000615,A07069,137081,ATM,Branch,2025-07-02
T000616,A01537,320,Transfer,Mobile,2025-01-09
T000617,A06413,158909,ATM,Mobile,2025-03-05
T000618,A03793,159355,ATM,Web,2025-03-29
T000619,A01077,197690,ATM,Web,2026-02-08
T000620,A02002,29583,Transfer,Branch,2026-03-17
T000621,A07031,80163,POS,Branch,2025-10-28
T000622,A07705,63616,ATM,Mobile,2026-03-01
T000623,A00849,181238,Online,ATM,2025-09-04
T000624,A02738,33835,Transfer,Web,2025-10-01
T000625,A08922,101297,POS,Web,2025-11-07
T000626,A01492,71279,ATM,Mobile,2026-01-21
T000627,A06009,92361,ATM,Web,2025-07-15
T000628,A08642,71231,Transfer,ATM,2025-07-31
T000629,A03899,109004,Transfer,ATM,2025-01-02
T000630,A02192,182111,POS,ATM,2025-05-21
T000631,A08362,139499,Online,Mobile,2025-08-19
T000632,A02753,24318,ATM,Mobile,2025-02-17
T000633,A04720,146619,Online,Web,2025-07-30
T000634,A01029,33941,Online,ATM,2025-07-18
T000635,A06508,128089,ATM,Web,2025-07-11
T000636,A02768,146458,POS,ATM,2026-02-25
T000637,A06220,174875,ATM,Branch,2025-06-22
T000638,A04425,75532,Transfer,Mobile,2026-01-26
T000639,A03588,71952,ATM,Mobile,2026-02-14
T000640,A06158,84561,ATM,ATM,2025-05-23
T000641,A04319,194231,ATM,Mobile,2025-05-13
T000642,A00785,65545,Transfer,Mobile,2025-11-07
T000643,A09454,122145,Online,Branch,2025-10-21
T000644,A05370,39465,ATM,ATM,2025-08-21
T000645,A06325,8268,ATM,Branch,2025-10-12
T000646,A09020,81703,Transfer,Web,2025-07-26
T000647,A02897,27544,POS,ATM,2025-01-16
T000648,A09681,88794,ATM,Branch,2026-03-20
T000649,A03786,36171,Transfer,Web,2025-06-05
T000650,A08077,127222,Transfer,ATM,2025-04-06
T000651,A04031,115798,ATM,Web,2025-01-04
T000652,A08538,182851,Transfer,Web,2025-11-23
T000653,A06205,155661,Online,Mobile,2026-02-04
T000654,A06881,196317,POS,Web,2025-06-13
T000655,A09119,116362,ATM,ATM,2025-12-21
T000656,A04240,106783,ATM,ATM,2025-05-17
T000657,A02241,61666,Online,Mobile,2025-02-02
T000658,A06290,52490,POS,Branch,2025-06-11
T000659,A02784,12608,ATM,Mobile,2025-12-16
T000660,A08870,191639,POS,Web,2026-04-20
T000661,A02722,76280,ATM,Mobile,2025-09-18
T000662,A06341,88740,Online,Web,2025-07-31
T000663,A04775,4334,POS,Mobile,2026-03-16
T000664,A01180,56609,Transfer,Branch,2025-05-10
T000665,A07050,10576,Transfer,Branch,2025-11-11
T000666,A02826,51896,Transfer,Web,2026-03-29
T000667,A07548,122520,Online,Web,2025-09-01
T000668,A05846,169071,Online,Branch,2026-04-14
T000669,A02591,79297,POS,Mobile,2025-02-19
T000670,A03643,87435,Online,Mobile,2025-11-30
T000671,A02223,120083,Online,Mobile,2025-03-24
T000672,A09635,66875,POS,Web,2025-04-08
T000673,A01134,90999,Online,ATM,2026-04-08
T000674,A03239,104378,Online,Mobile,2025-06-23
T000675,A09988,133642,POS,ATM,2025-09-18
T000676,A05853,37361,ATM,Mobile,2025-11-08
T000677,A04444,46396,ATM,ATM,2026-03-30
T000678,A05322,163958,ATM,Web,2025-04-09
T000679,A03511,48636,ATM,ATM,2025-03-27
T000680,A07237,109711,POS,Branch,2026-02-04
T000681,A09319,1887,Online,Mobile,2025-05-26
T000682,A04678,159333,ATM,Branch,2026-04-27
T000683,A05633,162285,ATM,ATM,2026-05-08
T000684,A05064,96484,Transfer,ATM,2025-07-10
T000685,A04536,185896,POS,Web,2025-10-24
T000686,A07843,148669,Online,ATM,2025-01-14
T000687,A08408,150284,Online,Web,2025-06-08
T000688,A05527,13839,ATM,Mobile,2026-03-06
T000689,A08341,163480,Online,Branch,2025-05-11
T000690,A00443,156335,POS,ATM,2025-07-25
T000691,A09952,165336,Transfer,Branch,2026-01-30
T000692,A07642,117722,Online,Branch,2026-05-15
T000693,A06126,640,POS,Branch,2025-02-07
T000694,A06295,91888,Online,ATM,2025-08-06
T000695,A01922,30676,POS,Mobile,2025-01-21
T000696,A09888,48560,Transfer,Branch,2025-12-28
T000697,A03607,98796,POS,ATM,2026-02-20
T000698,A05502,111572,POS,Branch,2025-01-12
T000699,A09943,766,Online,Branch,2026-03-29
T000700,A04662,104025,Transfer,Web,2025-03-22
T000701,A02955,156716,POS,Web,2025-10-13
T000702,A08036,39702,ATM,Branch,2025-06-05
T000703,A09962,118463,POS,Mobile,2025-07-02
T000704,A02058,107081,ATM,Mobile,2025-03-12
T000705,A08536,61350,POS,Mobile,2025-04-29
T000706,A08694,57552,Transfer,Branch,2025-12-26
T000707,A05777,189296,Transfer,Branch,2025-05-18
T000708,A00619,154883,Online,Web,2025-01-31
T000709,A00011,88033,POS,ATM,2026-03-21
T000710,A09656,158408,Transfer,Mobile,2025-12-31
T000711,A03185,77247,Online,Mobile,2025-02-13
T000712,A02639,49452,Online,Mobile,2026-01-13
T000713,A01931,187695,Transfer,Mobile,2026-05-07
T000714,A09605,37472,ATM,Web,2025-03-04
T000715,A07048,189236,POS,Branch,2025-11-24
T000716,A03890,109506,Online,Web,2025-11-28
T000717,A02182,39114,Transfer,ATM,2025-12-16
T000718,A00698,159660,POS,ATM,2026-04-13
T000719,A03310,118256,ATM,Mobile,2025-09-25
T000720,A08581,169636,ATM,ATM,2025-11-22
T000721,A05820,82866,Transfer,Mobile,2025-05-09
T000722,A03348,75761,ATM,Mobile,2025-08-04
T000723,A00196,29765,Online,ATM,2025-10-02
T000724,A08833,18304,ATM,Branch,2025-07-03
T000725,A04040,115115,POS,ATM,2025-12-25
T000726,A00185,122331,ATM,Branch,2026-03-10
T000727,A00601,24474,POS,Mobile,2025-03-24
T000728,A08976,90854,POS,ATM,2025-09-04
T000729,A09503,152915,ATM,Branch,2026-02-20
T000730,A01889,147954,Transfer,ATM,2025-07-14
T000731,A08790,68990,POS,Web,2025-02-01
T000732,A04597,150117,Online,ATM,2025-11-01
T000733,A01866,161747,ATM,Web,2025-11-20
T000734,A03201,113144,Online,Mobile,2025-08-06
T000735,A07309,133386,Online,Branch,2026-04-04
T000736,A06613,166285,ATM,Branch,2025-04-21
T000737,A00840,149967,ATM,Mobile,2025-10-29
T000738,A00912,196753,ATM,Web,2025-04-23
T000739,A06294,51644,Online,Branch,2025-08-19
T000740,A08343,128992,ATM,Web,2025-11-17
T000741,A09795,73518,POS,ATM,2025-01-01
T000742,A09599,158908,Transfer,Mobile,2025-06-01
T000743,A06397,185980,POS,Mobile,2026-04-21
T000744,A00795,139699,Transfer,Mobile,2025-07-13
T000745,A03534,37857,Transfer,Web,2025-01-01
T000746,A02032,147072,POS,ATM,2025-07-09
T000747,A07095,135253,Transfer,Branch,2026-03-07
T000748,A05979,58604,ATM,Web,2026-03-19
T000749,A05888,21988,ATM,Web,2025-04-27
T000750,A08456,24527,Transfer,ATM,2025-10-11
T000751,A09408,198184,Transfer,Mobile,2025-08-13
T000752,A07703,45695,POS,ATM,2025-06-30
T000753,A03849,161886,ATM,Web,2025-12-13
T000754,A08988,49167,Online,Mobile,2025-05-14
T000755,A05924,97003,Online,Branch,2026-04-12
T000756,A07932,17237,ATM,Web,2025-10-16
T000757,A06350,39176,Transfer,Web,2025-09-07
T000758,A08617,9109,Transfer,Branch,2025-05-27
T000759,A08524,57288,ATM,Web,2025-11-18
T000760,A06048,141151,ATM,Web,2025-08-05
T000761,A02108,189166,Transfer,Branch,2025-01-24
T000762,A03204,131028,Transfer,Web,2025-11-02
T000763,A05687,176457,POS,ATM,2025-05-30
T000764,A04585,130561,ATM,Branch,2025-03-24
T000765,A06495,168413,Transfer,Mobile,2025-10-22
T000766,A05546,153040,ATM,Branch,2026-02-09
T000767,A05039,81005,POS,ATM,2026-01-24
T000768,A09160,143220,Online,Mobile,2025-02-14
T000769,A07733,57085,Online,Web,2025-06-04
T000770,A00056,16743,POS,Mobile,2025-03-20
T000771,A04068,33760,ATM,Mobile,2025-02-01
T000772,A07573,164418,POS,ATM,2025-04-02
T000773,A01537,27230,Transfer,Web,2025-08-21
T000774,A05145,134425,ATM,Branch,2025-12-01
T000775,A05741,136324,POS,ATM,2025-04-06
T000776,A01830,94976,POS,Branch,2025-05-29
T000777,A08409,178978,Online,Mobile,2026-03-22
T000778,A06541,17018,Transfer,Branch,2025-03-05
T000779,A00628,142972,ATM,ATM,2025-05-24
T000780,A09541,137014,POS,Branch,2025-09-13
T000781,A06451,44547,Online,Web,2026-02-03
T000782,A05748,174577,POS,Mobile,2025-08-25
T000783,A09381,118259,POS,Branch,2025-04-25
T000784,A01865,125403,Online,Mobile,2025-05-12
T000785,A00339,178066,Online,Mobile,2025-04-15
T000786,A04264,186732,Online,Branch,2025-09-11
T000787,A08733,116011,Online,Mobile,2026-03-27
T000788,A00277,23752,POS,Mobile,2026-04-17
T000789,A09272,176622,ATM,Branch,2025-09-22
T000790,A01703,67762,Online,Mobile,2025-06-21
T000791,A09103,184673,POS,Web,2025-05-22
T000792,A08529,149167,POS,Web,2025-10-16
T000793,A07687,93418,Online,Web,2025-11-24
T000794,A07159,118451,Online,Mobile,2025-02-25
T000795,A04036,52020,Online,Branch,2026-02-20
T000796,A04552,22093,Online,Web,2025-09-20
T000797,A03856,126004,Online,Branch,2025-09-19
T000798,A03611,108678,POS,Branch,2025-11-01
T000799,A02807,77060,Online,Web,2025-02-28
T000800,A00513,133107,Transfer,Branch,2025-10-21
T000801,A03590,26169,Transfer,Branch,2025-07-08
T000802,A06741,64857,Transfer,ATM,2025-08-29
T000803,A08980,76754,POS,ATM,2026-02-13
T000804,A05876,194832,ATM,Branch,2025-08-21
T000805,A00950,193613,ATM,Mobile,2025-10-29
T000806,A08159,42722,Transfer,Web,2026-03-18
T000807,A01157,176003,POS,Web,2026-02-19
T000808,A08365,62851,Transfer,Mobile,2025-12-02
T000809,A00229,68183,Transfer,ATM,2025-10-30
T000810,A01750,30738,ATM,Web,2026-01-15
T000811,A06438,8408,Transfer,Web,2025-09-30
T000812,A05081,92580,POS,Web,2026-01-30
T000813,A03455,61572,Online,Branch,2025-04-15
T000814,A06683,30917,Transfer,ATM,2025-07-03
T000815,A04827,53077,Online,Web,2025-09-05
T000816,A04039,68483,Online,ATM,2026-01-21
T000817,A06478,77315,ATM,Branch,2026-03-14
T000818,A04583,21225,Online,Branch,2025-03-05
T000819,A00076,30483,Transfer,Branch,2025-09-11
T000820,A09753,104152,Transfer,Web,2025-01-24
T000821,A05589,164765,ATM,Web,2025-03-07
T000822,A00761,169867,ATM,Branch,2026-03-02
T000823,A00965,184679,Online,Mobile,2025-07-16
T000824,A01011,42008,Transfer,ATM,2025-05-23
T000825,A03467,147656,Transfer,Web,2025-02-18
T000826,A06903,117626,Online,Branch,2026-02-27
T000827,A07101,128773,POS,Mobile,2025-04-09
T000828,A08966,140603,ATM,Web,2026-04-26
T000829,A03122,180680,Transfer,Branch,2026-04-17
T000830,A08516,142279,ATM,ATM,2025-01-06
T000831,A07202,197342,Transfer,Web,2025-02-04
T000832,A04311,105976,Online,ATM,2025-04-06
T000833,A01321,163031,Transfer,Web,2025-02-24
T000834,A04441,166081,POS,Branch,2025-03-28
T000835,A01808,138521,ATM,Mobile,2025-04-03
T000836,A09029,1642,Transfer,ATM,2025-04-24
T000837,A09725,197470,Online,Web,2025-08-24
T000838,A02218,197168,Transfer,Branch,2025-12-17
T000839,A05088,137969,POS,Mobile,2026-04-07
T000840,A08641,5181,Online,Mobile,2025-03-22
T000841,A04945,60736,POS,ATM,2025-03-12
T000842,A09513,88533,POS,Mobile,2026-03-03
T000843,A00343,115933,Online,ATM,2025-11-12
T000844,A04110,142810,Online,Branch,2026-05-01
T000845,A06534,66391,Transfer,Branch,2025-10-10
T000846,A07757,53027,Transfer,Branch,2026-01-14
T000847,A04193,194224,Transfer,Mobile,2025-10-27
T000848,A08680,132182,POS,Branch,2026-01-11
T000849,A05617,114871,POS,Mobile,2025-07-31
T000850,A01924,144949,ATM,Web,2025-12-17
T000851,A04315,52669,Transfer,Mobile,2025-01-01
T000852,A01894,162019,Transfer,Mobile,2025-11-11
T000853,A03739,13806,Online,ATM,2025-01-16
T000854,A09749,102173,POS,ATM,2025-04-17
T000855,A05360,196869,ATM,ATM,2025-01-29
T000856,A03870,129282,ATM,ATM,2025-08-20
T000857,A04823,120086,Transfer,Web,2025-03-24
T000858,A03621,19706,ATM,ATM,2025-06-29
T000859,A01238,64021,POS,Branch,2026-03-12
T000860,A01732,199505,Online,Branch,2025-09-13
T000861,A08937,58465,POS,Branch,2025-11-21
T000862,A02846,10063,POS,Mobile,2025-08-13
T000863,A01083,132064,Transfer,Branch,2025-06-15
T000864,A09376,164033,POS,Web,2025-09-18
T000865,A04465,107379,ATM,ATM,2025-10-17
T000866,A03956,98153,Transfer,Mobile,2025-04-22
T000867,A00583,139420,POS,Web,2026-02-18
T000868,A01419,9420,ATM,Branch,2025-01-22
T000869,A03074,165745,POS,Web,2026-01-03
T000870,A05122,76335,POS,Web,2026-05-05
T000871,A09478,156196,ATM,ATM,2025-01-29
T000872,A03809,129426,ATM,Branch,2025-06-08
T000873,A06262,147963,Online,Web,2025-04-14
T000874,A08418,134920,POS,ATM,2025-05-28
T000875,A04522,124330,Transfer,ATM,2025-03-05
T000876,A04548,62182,POS,ATM,2026-03-26
T000877,A02659,186725,ATM,Mobile,2025-05-30
T000878,A04178,76724,Transfer,Mobile,2025-05-25
T000879,A01236,30914,POS,ATM,2025-09-18
T000880,A05658,14700,POS,Branch,2025-09-07
T000881,A02813,100781,ATM,Web,2025-12-21
T000882,A09762,137784,Transfer,Web,2026-04-27
T000883,A01394,189218,Online,Mobile,2025-09-07
T000884,A01717,32152,Online,Branch,2026-04-02
T000885,A05972,197063,Transfer,Web,2026-04-08
T000886,A09002,150248,Transfer,Branch,2025-10-04
T000887,A02532,9208,Transfer,Web,2026-04-29
T000888,A08860,12128,Transfer,Branch,2026-03-28
T000889,A06053,138220,POS,Web,2026-02-12
T000890,A00642,17274,Online,Web,2026-02-14
T000891,A07259,175899,Online,Mobile,2026-05-14
T000892,A07917,174106,POS,Branch,2025-11-06
T000893,A09508,191949,POS,Mobile,2025-04-10
T000894,A03713,116243,Online,ATM,2026-03-22
T000895,A07287,66055,ATM,Mobile,2025-06-25
T000896,A00703,67106,Transfer,Mobile,2025-09-28
T000897,A09699,115321,Online,Mobile,2025-05-18
T000898,A02286,70320,Transfer,Mobile,2025-04-02
T000899,A01887,143093,Online,ATM,2025-01-08
T000900,A05946,174701,Transfer,Mobile,2025-08-17
T000901,A03459,14758,ATM,ATM,2025-12-10
T000902,A01355,14449,ATM,Mobile,2026-02-15
T000903,A02269,160729,Online,Web,2025-05-13
T000904,A01324,194612,POS,Mobile,2026-05-13
T000905,A03091,192969,ATM,Branch,2025-09-09
T000906,A09281,130701,POS,Branch,2025-08-26
T000907,A01775,189689,ATM,Branch,2025-06-10
T000908,A01074,169123,POS,Web,2025-05-13
T000909,A03599,5142,ATM,Web,2025-08-12
T000910,A00143,113546,POS,Web,2025-06-14
T000911,A02614,119695,Online,Web,2025-01-09
T000912,A03739,176381,Online,Mobile,2026-03-30
T000913,A09261,30333,Online,ATM,2025-10-01
T000914,A03092,103262,POS,Web,2025-04-07
T000915,A02329,56256,Transfer,Mobile,2025-12-29
T000916,A00551,199228,Transfer,Mobile,2025-01-28
T000917,A02918,55895,ATM,ATM,2025-09-22
T000918,A00071,109938,Online,Mobile,2025-10-27
T000919,A09517,167006,ATM,Mobile,2025-08-14
T000920,A07141,135941,Online,Mobile,2025-05-11
T000921,A00229,66927,POS,Branch,2025-12-07
T000922,A03994,65072,ATM,ATM,2025-04-05
T000923,A09682,52164,ATM,ATM,2026-01-18
T000924,A07144,67736,ATM,Mobile,2025-11-17
T000925,A08018,31426,Transfer,Mobile,2025-02-11
T000926,A08708,30221,POS,Web,2025-12-07
T000927,A09987,96549,Transfer,Web,2025-05-26
T000928,A09595,101385,Transfer,Branch,2026-04-17
T000929,A09188,67407,Transfer,Web,2025-07-14
T000930,A00973,53636,ATM,Mobile,2026-01-20
T000931,A05370,122231,Online,Mobile,2025-08-11
T000932,A01507,128669,Online,Web,2025-06-27
T000933,A06537,72913,Online,Web,2025-03-10
T000934,A09070,177720,Transfer,ATM,2025-12-30
T000935,A03331,176327,Transfer,Mobile,2026-04-22
T000936,A02470,195793,Online,Branch,2025-11-09
T000937,A00375,33500,ATM,Web,2026-03-20
T000938,A09566,61039,Online,Branch,2026-02-25
T000939,A06581,54074,Online,Web,2026-04-10
T000940,A05879,3971,Transfer,Mobile,2025-07-08
T000941,A01334,144483,POS,Mobile,2025-11-27
T000942,A04513,95424,POS,Branch,2025-11-29
T000943,A03854,170593,ATM,Web,2025-09-01
T000944,A07703,22564,Online,Branch,2025-04-29
T000945,A09541,31649,Online,Branch,2026-01-10
T000946,A07408,132941,POS,Branch,2025-06-13
T000947,A04837,103734,ATM,Branch,2025-03-17
T000948,A01256,151773,Transfer,Web,2025-06-24
T000949,A09439,27315,POS,ATM,2026-04-27
T000950,A02794,170661,Transfer,Branch,2025-03-20
T000951,A03714,78257,POS,Web,2025-03-21
T000952,A05152,110268,Transfer,Mobile,2026-05-14
T000953,A08918,82289,Online,Mobile,2026-02-03
T000954,A02288,80258,Online,ATM,2025-04-06
T000955,A01601,37818,POS,Web,2025-04-19
T000956,A04429,89996,Online,ATM,2025-05-03
T000957,A01785,17572,Online,Web,2025-11-18
T000958,A01345,136325,Online,Mobile,2025-05-31
T000959,A09043,32777,Transfer,Branch,2025-09-20
T000960,A03128,151556,Transfer,Web,2025-05-18
T000961,A04396,107151,ATM,Web,2025-03-10
T000962,A01829,40715,ATM,Mobile,2025-02-17
T000963,A01809,196876,Transfer,Web,2025-05-21
T000964,A06672,84700,Online,ATM,2025-01-30
T000965,A08957,107581,Online,Branch,2025-10-15
T000966,A00278,97145,POS,Mobile,2025-07-31
T000967,A06235,2826,ATM,Mobile,2025-01-14
T000968,A04629,164157,ATM,ATM,2025-04-09
T000969,A04881,5327,ATM,ATM,2025-01-31
T000970,A03795,42742,POS,Branch,2025-06-17
T000971,A09506,30428,Transfer,Web,2025-11-29
T000972,A03516,66818,Transfer,Web,2026-01-11
T000973,A00717,104713,ATM,ATM,2025-11-27
T000974,A06995,152989,POS,Web,2025-05-11
T000975,A08606,104374,ATM,Mobile,2025-08-15
T000976,A09144,159985,POS,Branch,2026-05-02
T000977,A07086,128338,ATM,Branch,2026-02-18
T000978,A05658,22500,Online,Mobile,2025-09-25
T000979,A08890,90636,Online,Web,2025-09-26
T000980,A01897,111940,Transfer,Mobile,2025-06-13
T000981,A04381,174874,Online,Branch,2025-09-26
T000982,A08839,191364,Transfer,ATM,2025-07-03
T000983,A09965,75533,Online,Branch,2026-04-02
T000984,A05880,48757,Online,Web,2026-03-18
T000985,A03022,32885,Transfer,ATM,2025-08-13
T000986,A08386,157371,POS,Web,2026-02-10
T000987,A02562,2902,ATM,ATM,2025-02-11
T000988,A01893,190564,Transfer,Web,2026-01-02
T000989,A09107,123273,Online,Branch,2025-03-18
T000990,A00080,89202,Transfer,ATM,2026-03-31
T000991,A04907,50295,Transfer,Branch,2026-04-09
T000992,A03708,165132,Online,Web,2025-06-16
T000993,A00581,69764,Transfer,Web,2025-06-02
T000994,A00764,81618,Transfer,Mobile,2025-11-11
T000995,A07061,86339,ATM,ATM,2025-02-28
T000996,A00469,138854,Transfer,Web,2026-03-06
T000997,A09003,37879,Transfer,Mobile,2026-05-02
T000998,A00478,14573,ATM,Web,2026-04-09
T000999,A09193,1136,Transfer,ATM,2025-01-31
T001000,A01052,10024,ATM,Branch,2025-11-03
T001001,A09123,54484,ATM,Mobile,2025-08-28
T001002,A05749,30200,ATM,Mobile,2025-05-14
T001003,A05538,27272,Transfer,ATM,2025-05-30
T001004,A07039,59719,ATM,ATM,2025-11-25
T001005,A08766,133199,Online,ATM,2025-11-18
T001006,A09870,133201,ATM,Branch,2026-04-13
T001007,A05069,81568,POS,Branch,2025-04-16
T001008,A03843,26624,Online,Branch,2025-10-17
T001009,A01551,46805,ATM,Web,2025-04-07
T001010,A05212,196384,POS,ATM,2025-04-26
T001011,A07053,37813,Transfer,ATM,2025-10-07
T001012,A09981,61358,Transfer,Mobile,2026-02-02
T001013,A07841,112660,Transfer,Branch,2026-04-02
T001014,A04628,95000,ATM,Mobile,2025-03-07
T001015,A08875,117168,POS,ATM,2025-03-25
T001016,A03021,44516,Transfer,Mobile,2025-01-25
T001017,A06846,198355,POS,Web,2025-05-28
T001018,A07968,162325,ATM,Branch,2025-11-28
T001019,A09316,145087,Transfer,Branch,2025-12-10
T001020,A07000,104691,ATM,ATM,2025-07-24
T001021,A02985,97520,ATM,Branch,2026-02-26
